"Gene","Mean_B","SD_B","Mean_D","SD_D","F_statistic","P_value","Significance"
"ARC18",204.473559777777,10.8674015863637,253.557433852277,6.03090162780373,46.7895224616928,0.00238988129929587,"**"
"ARC19",295.872092624907,4.94824669784318,254.804705100089,4.18994210980806,120.349654057078,0.000392264664901762,"***"
"ARC35",233.229477283695,9.13382273451989,222.73260232081,11.9805855448727,1.45643056199517,0.29398663812644,"ns"
"ARC40",155.960730987038,4.04918954133137,151.927796314667,8.65146075067699,0.534762195841937,0.505144546521988,"ns"
"ARD1",57.6834975060891,4.16704347277051,50.0733697608942,0.318995686233639,9.94744291071905,0.0343830175913481,"*"
"ARE1",133.186484702476,4.52639228439955,84.5096910555833,1.50428992489409,312.437022470852,6.01749626825343e-05,"***"
"ARE2",8.83834647863425,0.466823297372807,10.4089307500089,0.782656639770579,8.91080554625329,0.0405340218944341,"*"
"ARF1",748.951297078097,23.8619120672478,801.976155950798,39.5097410255913,3.95928720829958,0.117478091107138,"ns"
"ARF2",672.68357029231,23.1866847523542,1001.62204839646,48.4487590996042,112.517261826064,0.000447104785881633,"***"
"ARF3",56.945375151796,2.06713359456567,54.0094605911824,2.18171721858377,2.86272329619353,0.165911480350774,"ns"
"ARG1",1369.9752402955,15.181103851657,251.454580461169,11.2919092885971,10484.7685195989,5.45453162926205e-08,"***"
"ARG2",50.2509510227702,1.1688994881322,22.5916957656837,0.341543870153169,1547.63108444588,2.49429538326873e-06,"***"
"ARG3",380.965004435865,8.27203835498243,68.4458464355334,3.02694652765833,3776.36755686909,4.19987568096169e-07,"***"
"ARG4",1957.99189931466,101.529142792199,270.311884785073,6.57178018990786,825.475639295943,8.73460797382964e-06,"***"
"ARG5,6",299.350103464945,2.06477930633661,71.6105041926013,3.89576046890618,8003.79982048711,9.35830424769752e-08,"***"
"ARG7",508.119698681949,19.5398911378885,117.899252042198,3.12329176621066,1166.64958364687,4.38321464589246e-06,"***"
"ARG8",101.752952291124,2.18692347535264,43.8865730567277,1.00358401020699,1735.03873134887,1.98548230741789e-06,"***"
"ARG80",187.995608620409,6.09384507041636,120.348310617881,9.71234012875888,104.427209899188,0.000516767127865138,"***"
"ARG81",28.7731767817268,0.219172605613037,20.0354645350045,0.158300980929774,3133.45974538468,6.09788994483031e-07,"***"
"ARG82",24.1993270739013,0.68650822548002,44.1878093836714,1.8823062626345,298.581882767155,6.58247511689787e-05,"***"
"ARH1",35.3733411935269,0.868860807003136,34.2537970267369,1.90935600185821,0.854468044852115,0.407607980762015,"ns"
"ARI1",87.6553779169383,4.93215939542259,20.1978628840701,0.766393384742957,547.956682069666,1.97421016802274e-05,"***"
"ARK1",26.7347455005825,0.727927210277972,22.0737496272437,0.832800601925885,53.2718572957393,0.00187357275907106,"**"
"ARL1",122.545157585837,1.95954532464779,115.10395284252,7.32256379590554,2.89097254584307,0.164299862884789,"ns"
"ARL3",60.0494938297481,3.66075051359802,56.4089916956963,2.07840062522521,2.24367239658012,0.208519379609722,"ns"
"ARN1",111.236086666691,7.30346717942633,26.9803627806494,4.45441854207324,291.013392584411,6.92534201951808e-05,"***"
"ARN2",243.239137803634,11.5040855127955,22.4602103661204,2.67861208642737,1048.10141123572,5.42734285645534e-06,"***"
"ARO1",113.130298221056,3.34470616908211,72.2433065494445,4.98376360892664,139.215654749642,0.00029529694587677,"***"
"ARO10",45.7559443568274,5.21795573521323,41.9158207029425,14.9834734029434,0.175741385091891,0.696592904513975,"ns"
"ARO2",358.69616509451,10.945583698791,228.298784930178,7.36999840756848,292.956842520033,6.83478774341213e-05,"***"
"ARO3",521.908393329465,15.8597834806211,282.227940792646,7.74359089656202,553.266159413784,1.93672509692074e-05,"***"
